Part ID,Part Name,Specification,Manufacturer,O_Bar_Code,Licence_Number,Price,Quantity,Category,F_Bar_Code
P2859,Battery,Spec 1859,Manufacturer C,6452784884,LIC3002,458.93,24,Battery,3.67678E+13
P2860,Battery,Spec 1860,Manufacturer B,6108916022,LIC9630,164.6,27,Battery,2.87534E+13
P2861,Alternator,Spec 1861,Manufacturer A,5248419133,LIC8785,494.9,44,Battery,2.20653E+13
P2862,Engine,Spec 1862,Manufacturer A,7286198807,LIC7011,186.53,52,Alternator,8.73571E+12
P2863,Tire,Spec 1863,Manufacturer C,6148692412,LIC4223,476.79,28,Tire,8.75825E+13
P2864,Tire,Spec 1864,Manufacturer B,9757701451,LIC7970,406.85,89,Engine,1.46424E+11
P2865,Battery,Spec 1865,Manufacturer A,7063124517,LIC1537,232.8,35,Spark Plug,2.95625E+13
P2866,Brake Pad,Spec 1866,Manufacturer C,1937713746,LIC4259,147.42,16,Brake Pad,8.87519E+13
P2867,Engine,Spec 1867,Manufacturer C,6379511889,LIC3439,317.64,85,Tire,2.82523E+13
P2868,Engine,Spec 1868,Manufacturer A,8390726454,LIC6302,170.05,81,Tire,8.53867E+13
P2869,Alternator,Spec 1869,Manufacturer B,1057352143,LIC9110,491.58,62,Spark Plug,9.88666E+13
P2870,Tire,Spec 1870,Manufacturer C,4418823278,LIC3619,325.51,3,Battery,1.28598E+13
P2871,Battery,Spec 1871,Manufacturer A,8630068901,LIC3246,321.58,11,Battery,5.87375E+13
P2872,Battery,Spec 1872,Manufacturer A,9332790995,LIC4857,496.84,83,Battery,4.80536E+13
P2873,Engine,Spec 1873,Manufacturer B,8216883622,LIC3957,117.9,73,Engine,8.70832E+13
P2874,Spark Plug,Spec 1874,Manufacturer A,8633445557,LIC5772,58.71,58,Tire,9.88282E+13
P2875,Engine,Spec 1875,Manufacturer A,4884576632,LIC9043,202.67,95,Spark Plug,6.10047E+12
P2876,Battery,Spec 1876,Manufacturer B,1289768701,LIC6531,190.95,83,Battery,8.31554E+13
P2877,Alternator,Spec 1877,Manufacturer C,8014864208,LIC9676,87.59,14,Spark Plug,7.89301E+13
P2878,Brake Pad,Spec 1878,Manufacturer A,7024604713,LIC8369,305.49,72,Engine,6.79702E+13
P2879,Spark Plug,Spec 1879,Manufacturer C,1902968201,LIC6601,472.6,21,Tire,5.64774E+13
P2880,Brake Pad,Spec 1880,Manufacturer A,9603022332,LIC5420,202.05,70,Engine,1.38592E+13
P2881,Battery,Spec 1881,Manufacturer B,8293291744,LIC7898,287.92,66,Battery,
P2882,Engine,Spec 1882,Manufacturer A,8772581132,LIC1384,467.31,61,Brake Pad,
P2883,Engine,Spec 1883,Manufacturer A,7855051712,LIC3596,294.98,89,Brake Pad,
P2884,Brake Pad,Spec 1884,Manufacturer C,1398895327,LIC7391,371.87,22,Spark Plug,8.10864E+11
P2885,Spark Plug,Spec 1885,Manufacturer A,3165900917,LIC8291,404.33,78,Tire,3.7143E+13
P2886,Battery,Spec 1886,Manufacturer B,5379602104,LIC3363,306.39,4,Tire,4.83657E+13
P2887,Tire,Spec 1887,Manufacturer A,1967112929,LIC5643,358.6,36,Battery,9.88643E+13
P2888,Spark Plug,Spec 1888,Manufacturer A,8216071732,LIC6818,197.32,96,Brake Pad,5.61002E+13
P2889,Spark Plug,Spec 1889,Manufacturer C,5955581477,LIC2641,321.28,86,Alternator,5.23429E+12
P2890,Battery,Spec 1890,Manufacturer B,8929868106,LIC4562,83.71,46,Brake Pad,8.93538E+13
P2891,Tire,Spec 1891,Manufacturer A,9820171833,LIC7100,354.16,6,Spark Plug,1.99229E+13
P2892,Engine,Spec 1892,Manufacturer C,2319445309,LIC6121,168.62,78,Spark Plug,1.10803E+13
P2893,Tire,Spec 1893,Manufacturer B,8615552861,LIC9983,51.77,38,Engine,8.50669E+13
P2894,Engine,Spec 1894,Manufacturer A,3507302833,LIC1962,434.66,26,Tire,5.80659E+13
P2895,Alternator,Spec 1895,Manufacturer B,9828984949,LIC8007,286.13,80,Battery,4.894E+13
P2896,Battery,Spec 1896,Manufacturer A,6508439911,LIC5180,50.91,37,Spark Plug,5.47681E+13
P2897,Brake Pad,Spec 1897,Manufacturer A,1097123955,LIC8530,74.8,96,Brake Pad,5.36774E+13
P2898,Alternator,Spec 1898,Manufacturer A,5204734574,LIC8214,251.55,45,Battery,2.30098E+13
P2899,Battery,Spec 1899,Manufacturer C,9308250544,LIC5222,475.25,47,Engine,1.9363E+13
P2900,Battery,Spec 1900,Manufacturer A,5791056190,LIC8497,305.73,40,Battery,5.48769E+12
P2901,Tire,Spec 1901,Manufacturer A,4198652494,LIC6087,482,88,Alternator,7.67043E+12
P2902,Spark Plug,Spec 1902,Manufacturer C,9002288191,LIC1062,356.72,81,Battery,2.00343E+13
P2903,Battery,Spec 1903,Manufacturer C,6405878204,LIC2954,107.03,89,Engine,2.55499E+13
P2904,Alternator,Spec 1904,Manufacturer C,6163595895,LIC9032,317.28,54,Tire,4.00911E+13
P2905,Brake Pad,Spec 1905,Manufacturer A,1422581959,LIC6696,415.76,7,Engine,4.56904E+13
P2906,Alternator,Spec 1906,Manufacturer A,8450373139,LIC4675,494.59,55,Battery,9.07687E+13
P2907,Engine,Spec 1907,Manufacturer A,9167893120,LIC5655,372,32,Battery,6.9951E+13
P2908,Engine,Spec 1908,Manufacturer A,4486919308,LIC6909,425.02,26,Spark Plug,
P2909,Tire,Spec 1909,Manufacturer A,3176862510,LIC3257,496.7,26,Brake Pad,
P2910,Alternator,Spec 1910,Manufacturer A,6644410195,LIC9797,62.03,3,Alternator,
P2911,Battery,Spec 1911,Manufacturer B,7641668580,LIC9930,257.27,12,Alternator,5.75016E+13
P2912,Tire,Spec 1912,Manufacturer B,7926713039,LIC9188,256.08,88,Battery,5.0158E+13
P2913,Battery,Spec 1913,Manufacturer B,9402115031,LIC1082,409.17,53,Engine,4.20104E+13
P2914,Alternator,Spec 1914,Manufacturer B,6675979370,LIC5652,87.24,63,Alternator,9.19601E+13
P2915,Spark Plug,Spec 1915,Manufacturer A,3223666548,LIC2581,263.23,74,Battery,4.11551E+13
P2916,Engine,Spec 1916,Manufacturer B,3401989710,LIC8412,310.73,30,Battery,1.09743E+13
P2917,Brake Pad,Spec 1917,Manufacturer C,6075850651,LIC9533,56.9,18,Alternator,8.74198E+13
P2918,Brake Pad,Spec 1918,Manufacturer A,7073115493,LIC2069,453.55,91,Tire,1.60321E+13
P2919,Battery,Spec 1919,Manufacturer A,1199537159,LIC1650,392.9,16,Alternator,5.49397E+13
P2920,Alternator,Spec 1920,Manufacturer C,5479979272,LIC7274,90.27,84,Alternator,6.86306E+13
P2921,Spark Plug,Spec 1921,Manufacturer C,4962208713,LIC2307,187.91,15,Alternator,8.3531E+13
P2922,Tire,Spec 1922,Manufacturer B,4589307249,LIC6035,165.11,67,Engine,2.48361E+12
P2923,Engine,Spec 1923,Manufacturer C,2892692825,LIC9971,219.63,94,Alternator,6.84309E+13
P2924,Spark Plug,Spec 1924,Manufacturer A,4716644335,LIC3319,267,49,Engine,9.55733E+13
P2925,Tire,Spec 1925,Manufacturer A,9297590292,LIC9670,358.76,95,Battery,5.04241E+13
P2926,Tire,Spec 1926,Manufacturer B,6886908002,LIC7511,172.95,11,Battery,8.12107E+13
P2927,Alternator,Spec 1927,Manufacturer C,4332620700,LIC9519,499.5,65,Brake Pad,3.79488E+13
P2928,Engine,Spec 1928,Manufacturer B,9413204187,LIC7879,277.2,6,Spark Plug,7.80303E+13
P2929,Spark Plug,Spec 1929,Manufacturer B,3768625162,LIC8837,134.95,14,Alternator,8.46426E+13
P2930,Alternator,Spec 1930,Manufacturer C,6914167521,LIC9002,287.97,100,Tire,8.5234E+13
P2931,Spark Plug,Spec 1931,Manufacturer B,4922004433,LIC9935,115.35,19,Brake Pad,3.61481E+13
P2932,Engine,Spec 1932,Manufacturer A,4939717158,LIC8700,397.56,68,Brake Pad,4.27204E+13
P2933,Brake Pad,Spec 1933,Manufacturer A,8155065950,LIC8205,254.27,38,Brake Pad,7.96318E+13
P2934,Alternator,Spec 1934,Manufacturer B,2221020576,LIC4505,367.94,93,Battery,6.1652E+13
P2935,Tire,Spec 1935,Manufacturer A,3906154034,LIC5337,143.49,5,Battery,1.5646E+13
P2936,Brake Pad,Spec 1936,Manufacturer A,9314275778,LIC9311,326.02,30,Tire,3.64198E+13
P2937,Battery,Spec 1937,Manufacturer C,3631297850,LIC9862,264.32,31,Spark Plug,8.27715E+13
P2938,Battery,Spec 1938,Manufacturer C,7779980366,LIC1076,112.53,73,Battery,7.51492E+13
P2939,Tire,Spec 1939,Manufacturer B,8090420067,LIC8827,208.54,50,Battery,1.3776E+11
P2940,Spark Plug,Spec 1940,Manufacturer C,1868909751,LIC2317,62.97,13,Battery,6.63822E+13
P2941,Tire,Spec 1941,Manufacturer B,3865152241,LIC4461,442.94,91,Engine,5.84967E+13
P2942,Tire,Spec 1942,Manufacturer A,7180087496,LIC3217,412.74,14,Tire,6.97423E+13
P2943,Spark Plug,Spec 1943,Manufacturer C,1629390473,LIC3533,485.38,49,Spark Plug,6.47292E+13
P2944,Engine,Spec 1944,Manufacturer B,5081638749,LIC4924,333.43,52,Tire,6.48953E+13
P2945,Tire,Spec 1945,Manufacturer B,3156800896,LIC2572,227.42,71,Battery,3.01683E+13
P2946,Alternator,Spec 1946,Manufacturer C,7210237976,LIC5246,191.3,68,Battery,4.78059E+13
P2947,Tire,Spec 1947,Manufacturer A,2520005080,LIC4600,194.78,1,Brake Pad,3.62135E+13
P2948,Engine,Spec 1948,Manufacturer A,8641383076,LIC6128,266.49,59,Alternator,3.94277E+13
P2949,Alternator,Spec 1949,Manufacturer A,2225662336,LIC4313,191.8,96,Engine,
P2950,Brake Pad,Spec 1950,Manufacturer A,6474290237,LIC9245,91.7,74,Battery,
P2951,Battery,Spec 1951,Manufacturer B,9168817647,LIC7903,249.49,91,Engine,
P2952,Spark Plug,Spec 1952,Manufacturer A,3332435790,LIC7614,219.12,85,Alternator,4.19759E+13
P2953,Engine,Spec 1953,Manufacturer B,8543420646,LIC8543,287.07,45,Battery,1.98934E+13
P2954,Spark Plug,Spec 1954,Manufacturer B,7353875539,LIC5065,491.91,76,Spark Plug,8.41872E+13
P2955,Engine,Spec 1955,Manufacturer A,3773944083,LIC2575,452.64,60,Spark Plug,5.87491E+13
P2956,Alternator,Spec 1956,Manufacturer C,5112738980,LIC9190,348.55,55,Tire,3.19372E+13
P2957,Brake Pad,Spec 1957,Manufacturer B,9140310600,LIC9897,251.34,71,Alternator,7.10684E+13
P2958,Engine,Spec 1958,Manufacturer A,7224251490,LIC3582,91.74,76,Spark Plug,9.67524E+13
P2959,Tire,Spec 1959,Manufacturer C,8639292014,LIC5828,235.54,93,Brake Pad,8.2813E+13
P2960,Spark Plug,Spec 1960,Manufacturer C,1347366939,LIC4136,156.87,79,Alternator,8.33328E+13
P2961,Battery,Spec 1961,Manufacturer B,1101036933,LIC1160,106.26,43,Alternator,7.36071E+13
P2962,Spark Plug,Spec 1962,Manufacturer C,6971943071,LIC4165,373.51,6,Battery,9.70037E+13
P2963,Alternator,Spec 1963,Manufacturer B,4021694230,LIC4783,366.57,96,Engine,9.70477E+13
P2964,Spark Plug,Spec 1964,Manufacturer A,5026217658,LIC4543,176.5,84,Battery,2.48509E+13
P2965,Battery,Spec 1965,Manufacturer B,6248430440,LIC9611,285.6,39,Engine,8.38791E+12
P2966,Alternator,Spec 1966,Manufacturer B,8027915571,LIC7843,100.06,78,Battery,1.47016E+13
P2967,Battery,Spec 1967,Manufacturer A,8704446760,LIC7180,304.88,83,Spark Plug,3.72163E+13
P2968,Engine,Spec 1968,Manufacturer B,8520172960,LIC2674,119.86,39,Battery,6.56741E+13
P2969,Brake Pad,Spec 1969,Manufacturer B,7475455822,LIC2900,297.77,1,Alternator,8.23612E+13
P2970,Spark Plug,Spec 1970,Manufacturer A,3259273501,LIC6432,205.31,19,Spark Plug,4.65347E+13
P2971,Battery,Spec 1971,Manufacturer A,7720960228,LIC8783,241.43,20,Brake Pad,3.26776E+11
P2972,Spark Plug,Spec 1972,Manufacturer C,5647645903,LIC8678,367.75,98,Tire,8.23931E+13
P2973,Engine,Spec 1973,Manufacturer B,4454730710,LIC8512,196.89,24,Battery,3.0778E+12
P2974,Engine,Spec 1974,Manufacturer B,3485671647,LIC7021,58.59,14,Engine,4.89959E+13
P2975,Spark Plug,Spec 1975,Manufacturer A,8843523410,LIC9028,98.46,19,Engine,4.95107E+12
P2976,Alternator,Spec 1976,Manufacturer C,2594163151,LIC6691,227.94,28,Tire,1.37493E+13
P2977,Battery,Spec 1977,Manufacturer B,9654834638,LIC8041,123.89,71,Alternator,5.42311E+13
P2978,Engine,Spec 1978,Manufacturer B,7790232589,LIC5291,368.27,29,Engine,
P2979,Tire,Spec 1979,Manufacturer C,2708904637,LIC9313,441.09,54,Spark Plug,
P2980,Battery,Spec 1980,Manufacturer A,4684474227,LIC7404,358.4,70,Brake Pad,
P2981,Alternator,Spec 1981,Manufacturer C,8936704709,LIC3124,499.91,77,Alternator,
P2982,Alternator,Spec 1982,Manufacturer C,2499348962,LIC2623,292.63,36,Spark Plug,5.44265E+13
P2983,Alternator,Spec 1983,Manufacturer B,3052496351,LIC1508,104.17,57,Engine,6.67367E+13
P2984,Spark Plug,Spec 1984,Manufacturer C,1086237418,LIC7060,485.84,91,Brake Pad,9.98625E+13
P2985,Tire,Spec 1985,Manufacturer C,4255133675,LIC6259,492.48,54,Brake Pad,3.4768E+13
P2986,Battery,Spec 1986,Manufacturer C,3460784746,LIC6435,462.44,33,Tire,2.79157E+13
P2987,Tire,Spec 1987,Manufacturer C,3322512010,LIC5300,212.56,48,Alternator,5.9551E+13
P2988,Brake Pad,Spec 1988,Manufacturer B,2152887481,LIC4525,205.94,32,Spark Plug,1.79093E+13
P2989,Battery,Spec 1989,Manufacturer C,2332395769,LIC6754,433.17,37,Battery,7.1327E+13
P2990,Brake Pad,Spec 1990,Manufacturer A,4218360867,LIC7899,132.89,37,Battery,3.01979E+13
P2991,Tire,Spec 1991,Manufacturer A,9052442628,LIC4041,78.31,42,Engine,3.7097E+13
P2992,Engine,Spec 1992,Manufacturer A,9065230374,LIC6250,236.26,30,Tire,2.81162E+13
P2993,Engine,Spec 1993,Manufacturer A,7776966960,LIC8749,427.66,81,Alternator,6.25657E+13
P2994,Battery,Spec 1994,Manufacturer C,3217996820,LIC1315,422.6,7,Spark Plug,
P2995,Alternator,Spec 1995,Manufacturer B,2504469097,LIC2984,320.57,95,Battery,
P2996,Brake Pad,Spec 1996,Manufacturer C,8810990540,LIC7416,398.06,91,Alternator,
P2997,Engine,Spec 1997,Manufacturer B,9002650581,LIC9188,320.14,23,Spark Plug,
P2998,Brake Pad,Spec 1998,Manufacturer A,2894391510,LIC4063,300.93,91,Battery,5.60545E+13
P2999,Brake Pad,Spec 1999,Manufacturer A,9169772704,LIC2817,462.83,51,Engine,1.09773E+13
